captured_at,source_timestamp,product,bid,ask,mid
2026-05-05T14:28:04.109312,2026-05-05T14:28:01.817566+01:00,gbp,1.35515,1.3552,1.355175
2026-05-05T14:28:05.264241,2026-05-05T14:28:01.817566+01:00,gbp,1.35515,1.3552,1.355175
2026-05-05T14:28:06.418392,2026-05-05T14:28:01.817566+01:00,gbp,1.35515,1.3552,1.355175
2026-05-05T14:28:07.524275,2026-05-05T14:28:01.817566+01:00,gbp,1.35515,1.3552,1.355175
2026-05-05T14:28:08.658246,2026-05-05T14:28:01.817566+01:00,gbp,1.35515,1.3552,1.355175
2026-05-05T14:28:09.747777,2026-05-05T14:28:01.817566+01:00,gbp,1.35515,1.3552,1.355175
2026-05-05T14:28:10.804871,2026-05-05T14:28:01.817566+01:00,gbp,1.35515,1.3552,1.355175
2026-05-05T14:28:11.859688,2026-05-05T14:28:11.048142+01:00,gbp,1.3551,1.35515,1.3551250000000001
2026-05-05T14:28:12.927611,2026-05-05T14:28:11.048142+01:00,gbp,1.3551,1.35515,1.3551250000000001
2026-05-05T14:28:14.022259,2026-05-05T14:28:11.048142+01:00,gbp,1.3551,1.35515,1.3551250000000001
2026-05-05T14:28:15.082474,2026-05-05T14:28:11.048142+01:00,gbp,1.3551,1.35515,1.3551250000000001
2026-05-05T14:28:16.153048,2026-05-05T14:28:11.048142+01:00,gbp,1.3551,1.35515,1.3551250000000001
2026-05-05T14:28:17.221208,2026-05-05T14:28:11.048142+01:00,gbp,1.3551,1.35515,1.3551250000000001
2026-05-05T14:28:18.285207,2026-05-05T14:28:11.048142+01:00,gbp,1.3551,1.35515,1.3551250000000001
2026-05-05T14:28:19.360035,2026-05-05T14:28:19.161418+01:00,gbp,1.35505,1.3551,1.355075
2026-05-05T14:28:20.405408,2026-05-05T14:28:19.161418+01:00,gbp,1.35505,1.3551,1.355075
2026-05-05T14:28:21.441441,2026-05-05T14:28:19.161418+01:00,gbp,1.35505,1.3551,1.355075
2026-05-05T14:28:22.468741,2026-05-05T14:28:19.161418+01:00,gbp,1.35505,1.3551,1.355075
2026-05-05T14:28:23.498262,2026-05-05T14:28:19.161418+01:00,gbp,1.35505,1.3551,1.355075
2026-05-05T14:28:24.520740,2026-05-05T14:28:19.161418+01:00,gbp,1.35505,1.3551,1.355075
2026-05-05T14:28:25.562968,2026-05-05T14:28:19.161418+01:00,gbp,1.35505,1.3551,1.355075
2026-05-05T14:28:26.593562,2026-05-05T14:28:19.161418+01:00,gbp,1.35505,1.3551,1.355075
2026-05-05T14:28:27.639358,2026-05-05T14:28:19.161418+01:00,gbp,1.35505,1.3551,1.355075
2026-05-05T14:28:28.672765,2026-05-05T14:28:27.817206+01:00,gbp,1.35505,1.3551,1.355075
2026-05-05T14:28:29.703416,2026-05-05T14:28:27.817206+01:00,gbp,1.35505,1.3551,1.355075
2026-05-05T14:28:30.760417,2026-05-05T14:28:27.817206+01:00,gbp,1.35505,1.3551,1.355075
2026-05-05T14:28:31.811256,2026-05-05T14:28:27.817206+01:00,gbp,1.35505,1.3551,1.355075
2026-05-05T14:28:32.837835,2026-05-05T14:28:27.817206+01:00,gbp,1.35505,1.3551,1.355075
2026-05-05T14:28:33.860741,2026-05-05T14:28:27.817206+01:00,gbp,1.35505,1.3551,1.355075
2026-05-05T14:28:34.895146,2026-05-05T14:28:27.817206+01:00,gbp,1.35505,1.3551,1.355075
2026-05-05T14:28:35.940334,2026-05-05T14:28:27.817206+01:00,gbp,1.35505,1.3551,1.355075
2026-05-05T14:28:37.031301,2026-05-05T14:28:36.477533+01:00,gbp,1.35505,1.3551,1.355075
2026-05-05T14:28:38.106357,2026-05-05T14:28:36.477533+01:00,gbp,1.35505,1.3551,1.355075
2026-05-05T14:28:39.145585,2026-05-05T14:28:36.477533+01:00,gbp,1.35505,1.3551,1.355075
2026-05-05T14:28:40.189787,2026-05-05T14:28:36.477533+01:00,gbp,1.35505,1.3551,1.355075
2026-05-05T14:28:41.238094,2026-05-05T14:28:36.477533+01:00,gbp,1.35505,1.3551,1.355075
2026-05-05T14:28:42.267009,2026-05-05T14:28:36.477533+01:00,gbp,1.35505,1.3551,1.355075
2026-05-05T14:28:43.297591,2026-05-05T14:28:36.477533+01:00,gbp,1.35505,1.3551,1.355075
2026-05-05T14:28:44.318039,2026-05-05T14:28:36.477533+01:00,gbp,1.35505,1.3551,1.355075
2026-05-05T14:28:45.356162,2026-05-05T14:28:45.113745+01:00,gbp,1.3551,1.35515,1.3551250000000001
2026-05-05T14:28:46.411359,2026-05-05T14:28:45.113745+01:00,gbp,1.3551,1.35515,1.3551250000000001
2026-05-05T14:28:47.448812,2026-05-05T14:28:45.113745+01:00,gbp,1.3551,1.35515,1.3551250000000001
2026-05-05T14:28:48.488252,2026-05-05T14:28:45.113745+01:00,gbp,1.3551,1.35515,1.3551250000000001
2026-05-05T14:28:49.511456,2026-05-05T14:28:45.113745+01:00,gbp,1.3551,1.35515,1.3551250000000001
2026-05-05T14:28:50.601075,2026-05-05T14:28:45.113745+01:00,gbp,1.3551,1.35515,1.3551250000000001
2026-05-05T14:28:51.699337,2026-05-05T14:28:45.113745+01:00,gbp,1.3551,1.35515,1.3551250000000001
2026-05-05T14:28:52.819707,2026-05-05T14:28:45.113745+01:00,gbp,1.3551,1.35515,1.3551250000000001
2026-05-05T14:28:53.894529,2026-05-05T14:28:53.782820+01:00,gbp,1.35515,1.3552,1.355175
2026-05-05T14:28:54.953152,2026-05-05T14:28:53.782820+01:00,gbp,1.35515,1.3552,1.355175
2026-05-05T14:28:56.032236,2026-05-05T14:28:53.782820+01:00,gbp,1.35515,1.3552,1.355175
2026-05-05T14:28:57.078886,2026-05-05T14:28:53.782820+01:00,gbp,1.35515,1.3552,1.355175
2026-05-05T14:28:58.136012,2026-05-05T14:28:53.782820+01:00,gbp,1.35515,1.3552,1.355175
2026-05-05T14:28:59.222209,2026-05-05T14:28:53.782820+01:00,gbp,1.35515,1.3552,1.355175
2026-05-05T14:29:00.320373,2026-05-05T14:28:53.782820+01:00,gbp,1.35515,1.3552,1.355175
2026-05-05T14:29:01.418105,2026-05-05T14:28:53.782820+01:00,gbp,1.35515,1.3552,1.355175
2026-05-05T14:29:02.538019,2026-05-05T14:28:53.782820+01:00,gbp,1.35515,1.3552,1.355175
2026-05-05T14:29:03.655695,2026-05-05T14:29:02.660224+01:00,gbp,1.35515,1.35525,1.3552
2026-05-05T14:29:04.799601,2026-05-05T14:29:02.660224+01:00,gbp,1.35515,1.35525,1.3552
2026-05-05T14:29:05.896551,2026-05-05T14:29:02.660224+01:00,gbp,1.35515,1.35525,1.3552
2026-05-05T14:29:07.133928,2026-05-05T14:29:02.660224+01:00,gbp,1.35515,1.35525,1.3552
2026-05-05T14:29:08.300731,2026-05-05T14:29:02.660224+01:00,gbp,1.35515,1.35525,1.3552
2026-05-05T14:29:09.447348,2026-05-05T14:29:02.660224+01:00,gbp,1.35515,1.35525,1.3552
2026-05-05T14:29:10.507699,2026-05-05T14:29:02.660224+01:00,gbp,1.35515,1.35525,1.3552
2026-05-05T14:29:11.651133,2026-05-05T14:29:11.203507+01:00,gbp,1.3552,1.35525,1.355225
2026-05-05T14:29:12.854924,2026-05-05T14:29:11.203507+01:00,gbp,1.3552,1.35525,1.355225
2026-05-05T14:29:14.065380,2026-05-05T14:29:11.203507+01:00,gbp,1.3552,1.35525,1.355225
2026-05-05T14:29:15.319101,2026-05-05T14:29:11.203507+01:00,gbp,1.3552,1.35525,1.355225
2026-05-05T14:29:16.502981,2026-05-05T14:29:11.203507+01:00,gbp,1.3552,1.35525,1.355225
2026-05-05T14:29:17.671074,2026-05-05T14:29:11.203507+01:00,gbp,1.3552,1.35525,1.355225
2026-05-05T14:29:18.805080,2026-05-05T14:29:11.203507+01:00,gbp,1.3552,1.35525,1.355225
2026-05-05T14:29:19.958388,2026-05-05T14:29:19.743434+01:00,gbp,1.3551,1.3552,1.35515
2026-05-05T14:29:21.169780,2026-05-05T14:29:19.743434+01:00,gbp,1.3551,1.3552,1.35515
2026-05-05T14:29:22.362446,2026-05-05T14:29:19.743434+01:00,gbp,1.3551,1.3552,1.35515
2026-05-05T14:29:23.548598,2026-05-05T14:29:19.743434+01:00,gbp,1.3551,1.3552,1.35515
2026-05-05T14:29:24.731421,2026-05-05T14:29:19.743434+01:00,gbp,1.3551,1.3552,1.35515
2026-05-05T14:29:25.869240,2026-05-05T14:29:19.743434+01:00,gbp,1.3551,1.3552,1.35515
2026-05-05T14:29:27.028386,2026-05-05T14:29:19.743434+01:00,gbp,1.3551,1.3552,1.35515
2026-05-05T14:29:28.220527,2026-05-05T14:29:19.743434+01:00,gbp,1.3551,1.3552,1.35515
2026-05-05T14:29:29.311245,2026-05-05T14:29:28.324597+01:00,gbp,1.35515,1.35525,1.3552
2026-05-05T14:29:30.475482,2026-05-05T14:29:28.324597+01:00,gbp,1.35515,1.35525,1.3552
2026-05-05T14:29:31.606958,2026-05-05T14:29:28.324597+01:00,gbp,1.35515,1.35525,1.3552
2026-05-05T14:29:32.721603,2026-05-05T14:29:28.324597+01:00,gbp,1.35515,1.35525,1.3552
2026-05-05T14:29:33.822257,2026-05-05T14:29:28.324597+01:00,gbp,1.35515,1.35525,1.3552
2026-05-05T14:29:34.918527,2026-05-05T14:29:28.324597+01:00,gbp,1.35515,1.35525,1.3552
2026-05-05T14:29:36.058743,2026-05-05T14:29:28.324597+01:00,gbp,1.35515,1.35525,1.3552
2026-05-05T14:29:37.192156,2026-05-05T14:29:28.324597+01:00,gbp,1.35515,1.35525,1.3552
2026-05-05T14:29:38.289854,2026-05-05T14:29:37.192294+01:00,gbp,1.35515,1.35525,1.3552
2026-05-05T14:29:39.423696,2026-05-05T14:29:37.192294+01:00,gbp,1.35515,1.35525,1.3552
2026-05-05T14:29:40.562004,2026-05-05T14:29:37.192294+01:00,gbp,1.35515,1.35525,1.3552
2026-05-05T14:29:41.683492,2026-05-05T14:29:37.192294+01:00,gbp,1.35515,1.35525,1.3552
2026-05-05T14:29:42.795197,2026-05-05T14:29:37.192294+01:00,gbp,1.35515,1.35525,1.3552
2026-05-05T14:29:43.908902,2026-05-05T14:29:37.192294+01:00,gbp,1.35515,1.35525,1.3552
2026-05-05T14:29:45.001266,2026-05-05T14:29:37.192294+01:00,gbp,1.35515,1.35525,1.3552
2026-05-05T14:29:46.086429,2026-05-05T14:29:46.072465+01:00,gbp,1.35525,1.35535,1.3553000000000002
2026-05-05T14:29:47.186850,2026-05-05T14:29:46.072465+01:00,gbp,1.35525,1.35535,1.3553000000000002
2026-05-05T14:29:48.279327,2026-05-05T14:29:46.072465+01:00,gbp,1.35525,1.35535,1.3553000000000002
2026-05-05T14:29:49.410169,2026-05-05T14:29:46.072465+01:00,gbp,1.35525,1.35535,1.3553000000000002
2026-05-05T14:29:50.537423,2026-05-05T14:29:46.072465+01:00,gbp,1.35525,1.35535,1.3553000000000002
2026-05-05T14:29:51.651188,2026-05-05T14:29:46.072465+01:00,gbp,1.35525,1.35535,1.3553000000000002
2026-05-05T14:29:52.728787,2026-05-05T14:29:46.072465+01:00,gbp,1.35525,1.35535,1.3553000000000002
2026-05-05T14:29:53.899700,2026-05-05T14:29:46.072465+01:00,gbp,1.35525,1.35535,1.3553000000000002
2026-05-05T14:29:55.101676,2026-05-05T14:29:54.645937+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:29:56.218524,2026-05-05T14:29:54.645937+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:29:57.308574,2026-05-05T14:29:54.645937+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:29:58.419563,2026-05-05T14:29:54.645937+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:29:59.554184,2026-05-05T14:29:54.645937+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:30:00.809987,2026-05-05T14:29:54.645937+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:30:02.007075,2026-05-05T14:29:54.645937+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:30:03.140371,2026-05-05T14:29:54.645937+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:30:04.206396,2026-05-05T14:30:03.563228+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:30:05.372838,2026-05-05T14:30:03.563228+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:30:06.516525,2026-05-05T14:30:03.563228+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:30:07.661229,2026-05-05T14:30:03.563228+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:30:08.805671,2026-05-05T14:30:03.563228+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:30:09.944313,2026-05-05T14:30:03.563228+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:30:11.097538,2026-05-05T14:30:03.563228+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:30:12.239104,2026-05-05T14:30:12.209174+01:00,gbp,1.35545,1.35555,1.3555000000000001
2026-05-05T14:30:13.393577,2026-05-05T14:30:12.209174+01:00,gbp,1.35545,1.35555,1.3555000000000001
2026-05-05T14:30:14.542880,2026-05-05T14:30:12.209174+01:00,gbp,1.35545,1.35555,1.3555000000000001
2026-05-05T14:30:15.673702,2026-05-05T14:30:12.209174+01:00,gbp,1.35545,1.35555,1.3555000000000001
2026-05-05T14:30:16.779328,2026-05-05T14:30:12.209174+01:00,gbp,1.35545,1.35555,1.3555000000000001
2026-05-05T14:30:17.828365,2026-05-05T14:30:12.209174+01:00,gbp,1.35545,1.35555,1.3555000000000001
2026-05-05T14:30:18.870142,2026-05-05T14:30:12.209174+01:00,gbp,1.35545,1.35555,1.3555000000000001
2026-05-05T14:30:19.933379,2026-05-05T14:30:12.209174+01:00,gbp,1.35545,1.35555,1.3555000000000001
2026-05-05T14:30:20.992450,2026-05-05T14:30:12.209174+01:00,gbp,1.35545,1.35555,1.3555000000000001
2026-05-05T14:30:22.072272,2026-05-05T14:30:21.039039+01:00,gbp,1.3555,1.35555,1.355525
2026-05-05T14:30:23.163154,2026-05-05T14:30:21.039039+01:00,gbp,1.3555,1.35555,1.355525
2026-05-05T14:30:24.220822,2026-05-05T14:30:21.039039+01:00,gbp,1.3555,1.35555,1.355525
2026-05-05T14:30:25.284392,2026-05-05T14:30:21.039039+01:00,gbp,1.3555,1.35555,1.355525
2026-05-05T14:30:26.449564,2026-05-05T14:30:21.039039+01:00,gbp,1.3555,1.35555,1.355525
2026-05-05T14:30:27.568986,2026-05-05T14:30:21.039039+01:00,gbp,1.3555,1.35555,1.355525
2026-05-05T14:30:28.690889,2026-05-05T14:30:21.039039+01:00,gbp,1.3555,1.35555,1.355525
2026-05-05T14:30:29.762675,2026-05-05T14:30:29.501381+01:00,gbp,1.3555,1.35555,1.355525
2026-05-05T14:30:30.801608,2026-05-05T14:30:29.501381+01:00,gbp,1.3555,1.35555,1.355525
2026-05-05T14:30:31.870699,2026-05-05T14:30:29.501381+01:00,gbp,1.3555,1.35555,1.355525
2026-05-05T14:30:32.920417,2026-05-05T14:30:29.501381+01:00,gbp,1.3555,1.35555,1.355525
2026-05-05T14:30:33.988705,2026-05-05T14:30:29.501381+01:00,gbp,1.3555,1.35555,1.355525
2026-05-05T14:30:35.062862,2026-05-05T14:30:29.501381+01:00,gbp,1.3555,1.35555,1.355525
2026-05-05T14:30:36.150378,2026-05-05T14:30:29.501381+01:00,gbp,1.3555,1.35555,1.355525
2026-05-05T14:30:37.256794,2026-05-05T14:30:29.501381+01:00,gbp,1.3555,1.35555,1.355525
2026-05-05T14:30:38.314855,2026-05-05T14:30:29.501381+01:00,gbp,1.3555,1.35555,1.355525
2026-05-05T14:30:39.352556,2026-05-05T14:30:38.434359+01:00,gbp,1.35545,1.3555,1.355475
2026-05-05T14:30:40.416027,2026-05-05T14:30:38.434359+01:00,gbp,1.35545,1.3555,1.355475
2026-05-05T14:30:41.512883,2026-05-05T14:30:38.434359+01:00,gbp,1.35545,1.3555,1.355475
2026-05-05T14:30:42.561655,2026-05-05T14:30:38.434359+01:00,gbp,1.35545,1.3555,1.355475
2026-05-05T14:30:43.587950,2026-05-05T14:30:38.434359+01:00,gbp,1.35545,1.3555,1.355475
2026-05-05T14:30:44.633620,2026-05-05T14:30:38.434359+01:00,gbp,1.35545,1.3555,1.355475
2026-05-05T14:30:45.671482,2026-05-05T14:30:38.434359+01:00,gbp,1.35545,1.3555,1.355475
2026-05-05T14:30:46.728375,2026-05-05T14:30:38.434359+01:00,gbp,1.35545,1.3555,1.355475
2026-05-05T14:30:47.772646,2026-05-05T14:30:47.304781+01:00,gbp,1.35545,1.3555,1.355475
2026-05-05T14:30:48.831590,2026-05-05T14:30:47.304781+01:00,gbp,1.35545,1.3555,1.355475
2026-05-05T14:30:49.892130,2026-05-05T14:30:47.304781+01:00,gbp,1.35545,1.3555,1.355475
2026-05-05T14:30:50.915933,2026-05-05T14:30:47.304781+01:00,gbp,1.35545,1.3555,1.355475
2026-05-05T14:30:51.956684,2026-05-05T14:30:47.304781+01:00,gbp,1.35545,1.3555,1.355475
2026-05-05T14:30:52.994821,2026-05-05T14:30:47.304781+01:00,gbp,1.35545,1.3555,1.355475
2026-05-05T14:30:54.021941,2026-05-05T14:30:47.304781+01:00,gbp,1.35545,1.3555,1.355475
2026-05-05T14:30:55.056092,2026-05-05T14:30:47.304781+01:00,gbp,1.35545,1.3555,1.355475
2026-05-05T14:30:56.127778,2026-05-05T14:30:55.573361+01:00,gbp,1.35545,1.35555,1.3555000000000001
2026-05-05T14:30:57.240529,2026-05-05T14:30:55.573361+01:00,gbp,1.35545,1.35555,1.3555000000000001
2026-05-05T14:30:58.349093,2026-05-05T14:30:55.573361+01:00,gbp,1.35545,1.35555,1.3555000000000001
2026-05-05T14:30:59.451771,2026-05-05T14:30:55.573361+01:00,gbp,1.35545,1.35555,1.3555000000000001
2026-05-05T14:31:00.540840,2026-05-05T14:30:55.573361+01:00,gbp,1.35545,1.35555,1.3555000000000001
2026-05-05T14:31:01.647746,2026-05-05T14:30:55.573361+01:00,gbp,1.35545,1.35555,1.3555000000000001
2026-05-05T14:31:02.762725,2026-05-05T14:30:55.573361+01:00,gbp,1.35545,1.35555,1.3555000000000001
2026-05-05T14:31:03.890685,2026-05-05T14:30:55.573361+01:00,gbp,1.35545,1.35555,1.3555000000000001
2026-05-05T14:31:05.042326,2026-05-05T14:31:04.737424+01:00,gbp,1.35545,1.3555,1.355475
2026-05-05T14:31:06.190387,2026-05-05T14:31:04.737424+01:00,gbp,1.35545,1.3555,1.355475
2026-05-05T14:31:07.310146,2026-05-05T14:31:04.737424+01:00,gbp,1.35545,1.3555,1.355475
2026-05-05T14:31:08.488396,2026-05-05T14:31:04.737424+01:00,gbp,1.35545,1.3555,1.355475
2026-05-05T14:31:09.765998,2026-05-05T14:31:04.737424+01:00,gbp,1.35545,1.3555,1.355475
2026-05-05T14:31:10.967937,2026-05-05T14:31:04.737424+01:00,gbp,1.35545,1.3555,1.355475
2026-05-05T14:31:12.215780,2026-05-05T14:31:04.737424+01:00,gbp,1.35545,1.3555,1.355475
2026-05-05T14:31:13.399405,2026-05-05T14:31:04.737424+01:00,gbp,1.35545,1.3555,1.355475
2026-05-05T14:31:14.605994,2026-05-05T14:31:13.440232+01:00,gbp,1.35545,1.3555,1.355475
2026-05-05T14:31:15.755011,2026-05-05T14:31:13.440232+01:00,gbp,1.35545,1.3555,1.355475
2026-05-05T14:31:16.912743,2026-05-05T14:31:13.440232+01:00,gbp,1.35545,1.3555,1.355475
2026-05-05T14:31:18.059674,2026-05-05T14:31:13.440232+01:00,gbp,1.35545,1.3555,1.355475
2026-05-05T14:31:19.174672,2026-05-05T14:31:13.440232+01:00,gbp,1.35545,1.3555,1.355475
2026-05-05T14:31:20.321281,2026-05-05T14:31:13.440232+01:00,gbp,1.35545,1.3555,1.355475
2026-05-05T14:31:21.465847,2026-05-05T14:31:13.440232+01:00,gbp,1.35545,1.3555,1.355475
2026-05-05T14:31:22.619483,2026-05-05T14:31:22.103570+01:00,gbp,1.35525,1.35535,1.3553000000000002
2026-05-05T14:31:23.834839,2026-05-05T14:31:22.103570+01:00,gbp,1.35525,1.35535,1.3553000000000002
2026-05-05T14:31:25.060188,2026-05-05T14:31:22.103570+01:00,gbp,1.35525,1.35535,1.3553000000000002
2026-05-05T14:31:26.235483,2026-05-05T14:31:22.103570+01:00,gbp,1.35525,1.35535,1.3553000000000002
2026-05-05T14:31:27.476984,2026-05-05T14:31:22.103570+01:00,gbp,1.35525,1.35535,1.3553000000000002
2026-05-05T14:31:28.677751,2026-05-05T14:31:22.103570+01:00,gbp,1.35525,1.35535,1.3553000000000002
2026-05-05T14:31:29.827019,2026-05-05T14:31:22.103570+01:00,gbp,1.35525,1.35535,1.3553000000000002
2026-05-05T14:31:30.992375,2026-05-05T14:31:22.103570+01:00,gbp,1.35525,1.35535,1.3553000000000002
2026-05-05T14:31:32.141019,2026-05-05T14:31:31.146000+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:31:33.295231,2026-05-05T14:31:31.146000+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:31:34.447613,2026-05-05T14:31:31.146000+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:31:35.565097,2026-05-05T14:31:31.146000+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:31:36.683315,2026-05-05T14:31:31.146000+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:31:37.801414,2026-05-05T14:31:31.146000+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:31:38.914309,2026-05-05T14:31:31.146000+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:31:40.035391,2026-05-05T14:31:31.146000+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:31:41.195562,2026-05-05T14:31:40.133397+01:00,gbp,1.3553,1.35535,1.3553250000000001
2026-05-05T14:31:42.371243,2026-05-05T14:31:40.133397+01:00,gbp,1.3553,1.35535,1.3553250000000001
2026-05-05T14:31:43.581667,2026-05-05T14:31:40.133397+01:00,gbp,1.3553,1.35535,1.3553250000000001
2026-05-05T14:31:44.752320,2026-05-05T14:31:40.133397+01:00,gbp,1.3553,1.35535,1.3553250000000001
2026-05-05T14:31:45.878405,2026-05-05T14:31:40.133397+01:00,gbp,1.3553,1.35535,1.3553250000000001
2026-05-05T14:31:47.074226,2026-05-05T14:31:40.133397+01:00,gbp,1.3553,1.35535,1.3553250000000001
2026-05-05T14:31:48.279365,2026-05-05T14:31:40.133397+01:00,gbp,1.3553,1.35535,1.3553250000000001
2026-05-05T14:31:49.435473,2026-05-05T14:31:48.588157+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:31:50.561458,2026-05-05T14:31:48.588157+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:31:51.635230,2026-05-05T14:31:48.588157+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:31:52.715949,2026-05-05T14:31:48.588157+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:31:53.765321,2026-05-05T14:31:48.588157+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:31:54.813262,2026-05-05T14:31:48.588157+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:31:55.870144,2026-05-05T14:31:48.588157+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:31:56.945431,2026-05-05T14:31:56.903695+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:31:57.980552,2026-05-05T14:31:56.903695+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:31:59.028836,2026-05-05T14:31:56.903695+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:32:00.157665,2026-05-05T14:31:56.903695+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:32:01.267874,2026-05-05T14:31:56.903695+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:32:02.373630,2026-05-05T14:31:56.903695+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:32:03.474977,2026-05-05T14:31:56.903695+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:32:04.579723,2026-05-05T14:31:56.903695+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:32:05.695221,2026-05-05T14:32:05.308151+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:32:06.786629,2026-05-05T14:32:05.308151+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:32:07.883684,2026-05-05T14:32:05.308151+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:32:08.908890,2026-05-05T14:32:05.308151+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:32:09.992154,2026-05-05T14:32:05.308151+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:32:11.254109,2026-05-05T14:32:05.308151+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:32:12.340518,2026-05-05T14:32:05.308151+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:32:13.410266,2026-05-05T14:32:05.308151+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:32:14.444611,2026-05-05T14:32:14.269574+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:32:15.489971,2026-05-05T14:32:14.269574+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:32:16.542519,2026-05-05T14:32:14.269574+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:32:17.607925,2026-05-05T14:32:14.269574+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:32:18.690771,2026-05-05T14:32:14.269574+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:32:19.724610,2026-05-05T14:32:14.269574+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:32:20.800510,2026-05-05T14:32:14.269574+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:32:21.839202,2026-05-05T14:32:14.269574+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:32:22.898474,2026-05-05T14:32:14.269574+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:32:23.983533,2026-05-05T14:32:23.122856+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:32:25.047545,2026-05-05T14:32:23.122856+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:32:26.233234,2026-05-05T14:32:23.122856+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:32:27.318752,2026-05-05T14:32:23.122856+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:32:28.389685,2026-05-05T14:32:23.122856+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:32:29.506808,2026-05-05T14:32:23.122856+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:32:30.599925,2026-05-05T14:32:23.122856+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:32:31.687684,2026-05-05T14:32:31.583694+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:32:32.732115,2026-05-05T14:32:31.583694+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:32:33.780780,2026-05-05T14:32:31.583694+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:32:34.844374,2026-05-05T14:32:31.583694+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:32:35.883869,2026-05-05T14:32:31.583694+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:32:36.924676,2026-05-05T14:32:31.583694+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:32:37.948863,2026-05-05T14:32:31.583694+01:00,gbp,1.35535,1.35545,1.3554
2026-05-05T14:32:38.986882,2026-05-05T14:32:31.583694+01:00,gbp,1.35535,1.35545,1.3554
