captured_at,source_timestamp,product,bid,ask,mid
2026-05-05T21:01:47.397320,2026-05-05T21:01:42.259549+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:01:48.511188,2026-05-05T21:01:42.259549+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:01:49.575874,2026-05-05T21:01:42.259549+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:01:50.645699,2026-05-05T21:01:50.584696+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:01:51.723640,2026-05-05T21:01:50.584696+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:01:52.802906,2026-05-05T21:01:50.584696+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:01:53.871506,2026-05-05T21:01:50.584696+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:01:54.944124,2026-05-05T21:01:50.584696+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:01:56.030815,2026-05-05T21:01:50.584696+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:01:57.109392,2026-05-05T21:01:50.584696+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:01:58.180001,2026-05-05T21:01:50.584696+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:01:59.370338,2026-05-05T21:01:50.584696+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:02:00.519457,2026-05-05T21:02:00.087900+01:00,eur,1.16955,1.1696,1.169575
2026-05-05T21:02:01.724532,2026-05-05T21:02:00.087900+01:00,eur,1.16955,1.1696,1.169575
2026-05-05T21:02:02.918591,2026-05-05T21:02:00.087900+01:00,eur,1.16955,1.1696,1.169575
2026-05-05T21:02:04.087655,2026-05-05T21:02:00.087900+01:00,eur,1.16955,1.1696,1.169575
2026-05-05T21:02:05.225676,2026-05-05T21:02:00.087900+01:00,eur,1.16955,1.1696,1.169575
2026-05-05T21:02:06.398773,2026-05-05T21:02:00.087900+01:00,eur,1.16955,1.1696,1.169575
2026-05-05T21:02:07.531998,2026-05-05T21:02:00.087900+01:00,eur,1.16955,1.1696,1.169575
2026-05-05T21:02:08.724422,2026-05-05T21:02:00.087900+01:00,eur,1.16955,1.1696,1.169575
2026-05-05T21:02:09.887747,2026-05-05T21:02:08.904446+01:00,eur,1.16955,1.1696,1.169575
2026-05-05T21:02:11.123632,2026-05-05T21:02:08.904446+01:00,eur,1.16955,1.1696,1.169575
2026-05-05T21:02:12.737590,2026-05-05T21:02:08.904446+01:00,eur,1.16955,1.1696,1.169575
2026-05-05T21:02:15.261828,2026-05-05T21:02:08.904446+01:00,eur,1.16955,1.1696,1.169575
2026-05-05T21:02:17.554242,2026-05-05T21:02:08.904446+01:00,eur,1.16955,1.1696,1.169575
2026-05-05T21:02:20.038822,2026-05-05T21:02:18.092989+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:02:22.763360,2026-05-05T21:02:18.092989+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:02:24.803072,2026-05-05T21:02:18.092989+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:02:27.237182,2026-05-05T21:02:26.902543+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:02:29.709860,2026-05-05T21:02:26.902543+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:02:32.518275,2026-05-05T21:02:26.902543+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:02:34.921230,2026-05-05T21:02:26.902543+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:02:37.559438,2026-05-05T21:02:35.346478+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:02:39.987274,2026-05-05T21:02:35.346478+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:02:42.738733,2026-05-05T21:02:35.346478+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:02:45.058257,2026-05-05T21:02:44.403706+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:02:47.523424,2026-05-05T21:02:44.403706+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:02:50.103289,2026-05-05T21:02:44.403706+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:02:52.498728,2026-05-05T21:02:44.403706+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:02:54.729066,2026-05-05T21:02:53.927878+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:02:57.185109,2026-05-05T21:02:53.927878+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:02:59.634134,2026-05-05T21:02:53.927878+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:03:02.125555,2026-05-05T21:02:53.927878+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:03:04.741852,2026-05-05T21:03:02.354499+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:03:07.734462,2026-05-05T21:03:02.354499+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:03:10.401347,2026-05-05T21:03:02.354499+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:03:13.479660,2026-05-05T21:03:11.673684+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:03:16.763023,2026-05-05T21:03:11.673684+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:03:19.723746,2026-05-05T21:03:11.673684+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:03:22.893647,2026-05-05T21:03:20.177820+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:03:25.468984,2026-05-05T21:03:20.177820+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:03:28.467150,2026-05-05T21:03:20.177820+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:03:30.988716,2026-05-05T21:03:29.394214+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:03:33.312906,2026-05-05T21:03:29.394214+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:03:35.686466,2026-05-05T21:03:29.394214+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:03:38.161276,2026-05-05T21:03:29.394214+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:03:40.484261,2026-05-05T21:03:38.340797+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:03:42.945355,2026-05-05T21:03:38.340797+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:03:45.068072,2026-05-05T21:03:38.340797+01:00,eur,1.16965,1.1697,1.169675
